Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text,normalized_comment,stopword_clean
"Takabur bisa lahir dari siapa saja. Penguasa, rakyat, ulama maupun cendikia. Bahkan iblis mahluq yg alim &amp; telah beribadah beratus2 th dilaknat krn hasud takabburnya. Apalagi hanya seorang ahli ilmu filsafat yg tdk failosof; ; Mari kita demo diri sendi",0,0,0,0,0,0,0,0,0,0,0,0,"takabur bisa lahir dari siapa saja. penguasa, rakyat, ulama maupun cendikia. bahkan iblis mahluq yg alim telah beribadah beratus2 th dilaknat krn hasud takabburnya. apalagi hanya seorang ahli ilmu filsafat yg tdk failosof mari kita demo diri sendi","takabur bisa lahir dari siapa saja. penguasa, rakyat, ulama maupun cendikia. bahkan iblis mahluq yang alim telah beribadah beratus2 th dilaknat karena hasud takabburnya. apalagi hanya seorang ahli ilmu filsafat yang tidak failosof mari kita demo diri sendi","takabur bisa lahir siapa saja. penguasa, rakyat, ulama maupun cendikia. iblis mahluq alim beribadah beratus2 th dilaknat hasud takabburnya. seorang ahli ilmu filsafat tidak failosof mari kita demo diri sendi"
"A orang yang suka ke konser-konser, sedikit boros.",0,0,0,0,0,0,0,0,0,0,0,0,"a orang yang suka ke konser-konser, sedikit boros.","a orang yang suka ke konser-konser, sedikit boros.","a orang suka konser-konser, sedikit boros."
[ SAMPAI KAPAN MAKAN RACUN ? ]; _; Banyak ulama yang mengatakan hukum rokok mubah dan ada jugaâ?¦,0,0,0,0,0,0,0,0,0,0,0,0,sampai kapan makan racun ? banyak ulama yang mengatakan hukum rokok mubah dan ada juga ?,sampai kapan makan racun ? banyak ulama yang mengatakan hukum rokok mubah dan ada juga ?,kapan makan racun banyak ulama mengatakan hukum rokok mubah ada juga
Susilo Bambang Yudhoyono Presiden RI ke 6 meminta Khofifah Emil untuk dekat dengan masyarakat . No 1 Bisa ! BaGusS #KhofifahEmilNomer1,0,0,0,0,0,0,0,0,0,0,0,0,susilo bambang yudhoyono presiden ri ke 6 meminta khofifah emil untuk dekat dengan masyarakat . no 1 bisa ! baguss khofifahemilnomer1,susilo bambang yudhoyono presiden ri ke 6 meminta khofifah emil untuk dekat dengan masyarakat . no 1 bisa ! baguss khofifahemilnomer1,susilo bambang yudhoyono presiden ri 6 meminta khofifah emil dekat masyarakat no 1 bisa ! baguss khofifahemilnomer1
"USER udah biasa kali. Gue kpoper tapi kalo ngomonv sama temen2 gue, idol gua banci homo'",1,1,1,0,0,0,0,1,0,1,0,0,"udah biasa kali. gue kpoper tapi kalo ngomonv sama temen2 gue, idol gua banci homo","udah biasa kali. saya kpoper tapi kalau ngomonv sama temen2 gue, idol saya banci homo","udah biasa kali. saya kpoper tapi kalau ngomonv sama temen2 gue, idol saya banci homo"
Saya suka video USER URL Awal Kisah Perseteruan Haji Bolot &amp; Malih Tongtong',0,0,0,0,0,0,0,0,0,0,0,0,saya suka video awal kisah perseteruan haji bolot malih tongtong,saya suka video awal kisah perseteruan haji bolot malih tongtong,saya suka video awal kisah perseteruan haji bolot malih tongtong
"Budaya kafir bersungguh, klau hal2 islam tidak diendahkan...",0,0,0,0,0,0,0,0,0,0,0,0,"budaya kafir bersungguh, klau hal2 islam tidak diendahkan...","budaya kafir bersungguh, klau hal2 islam tidak diendahkan...","budaya kafir bersungguh, klau hal2 islam tidak diendahkan..."
"USER USER USER USER \xf0\x9f\x8e\xb6 la la la...hm hmm \xf0\x9f\x8e\xa7 ""Semua diam ,semua bisu""\n""Kita coba tanya sama rumput yg bergoyang"" \n\xe2\x99\xab\xe2\x99\xab\xe2\x99\xab\xe2\x99\xaa\xe2\x99\xaa\xe2\x99\xaa'",0,0,0,0,0,0,0,0,0,0,0,0,"la la la...hm hmm semua diam ,semua bisu kita coba tanya sama rumput yg bergoyang","la la la...hm hmm semua diam ,semua bisu kita coba tanya sama rumput yang bergoyang","la la la...hm hmm diam ,semua bisu kita coba tanya sama rumput bergoyang"
"Apabila setan membisikkan was-was kepadamu, mintalah perlindungan kepada Allah. (QS. al-A\xe2\x80\x99raf: 200 dan Fushilat: 36).'",0,0,0,0,0,0,0,0,0,0,0,0,"apabila setan membisikkan was-was kepadamu, mintalah perlindungan kepada allah. qs. al-a raf 200 dan fushilat 36 .","apabila setan membisikkan was-was kepadamu, mintalah perlindungan kepada allah. qs. al-a raf 200 dan fushilat 36 .","apabila setan membisikkan was-was kepadamu, mintalah perlindungan kepada allah. qs. al-a raf 200 fushilat 36"
USER USER USER USER USER USER USER Klw ente atheis..ngapain sibuk dgn agama orang...,0,0,0,0,0,0,0,0,0,0,0,0,klw ente atheis..ngapain sibuk dgn agama orang...,klw ente atheis..ngapain sibuk dengan agama orang...,klw ente atheis..ngapain sibuk agama orang...
Lengserkan Jokowi Bangsat!!,1,1,1,0,0,0,0,0,1,0,0,1,lengserkan jokowi bangsat!!,lengserkan jokowi bangsat!!,lengserkan jokowi bangsat!!
USER Selamat hari kartini ; ; #2019GANTIPRESIDEN; #2019PRESIDENBARU,0,0,0,0,0,0,0,0,0,0,0,0,selamat hari kartini 2019gantipresiden 2019presidenbaru,selamat hari kartini 2019gantipresiden 2019presidenbaru,selamat hari kartini 2019gantipresiden 2019presidenbaru
"RT USER: Bajingan Homo!!!\nHati2 terhadap anak2 kita terutama di kamar mandi laki2, jgn biarkan sendiri! URL",1,1,1,0,0,0,0,1,0,1,0,0,"bajingan homo!!! hati2 terhadap anak2 kita terutama di kamar mandi laki2, jgn biarkan sendiri!","bajingan homo!!! hati2 terhadap anak2 kita terutama di kamar mandi laki2, jgn biarkan sendiri!","bajingan homo!!! hati2 anak2 kita terutama kamar mandi laki2, jgn biarkan sendiri!"
USER Iya cocot',1,1,1,0,0,0,0,0,1,1,0,0,iya cocot,iya cocot,iya cocot
USER karena budaya indonesia.,0,0,0,0,0,0,0,0,0,0,0,0,karena budaya indonesia.,karena budaya indonesia.,budaya indonesia.
"USER Yang ngajarin solat'a ajah itu orang aseng dia hanya ingin memecah belah islam""",0,0,0,0,0,0,0,0,0,0,0,0,yang ngajarin solat a ajah itu orang aseng dia hanya ingin memecah belah islam,yang ngajarin solat a ajah itu orang aseng dia hanya ingin memecah belah islam,ngajarin solat a ajah orang aseng dia ingin memecah belah islam
USER x || Lo ngomong aja kaga bener bangke',1,1,1,0,0,0,0,0,1,1,0,0,x lo ngomong aja kaga bener bangke,x kamu ngomong saja kaga benar bangke,x kamu ngomong kaga benar bangke
USER USER Kita semua tidak pernah akan mempercayai yg negara Kita disuatu hari nanti akan dijajah oleh kerana terdapat kes2pembubaran sistem2 beraja dinegara Kita kini untuk menjadikan sebagai negara republik komunis padahal negara2 penjaja,0,0,0,0,0,0,0,0,0,0,0,0,kita semua tidak pernah akan mempercayai yg negara kita disuatu hari nanti akan dijajah oleh kerana terdapat kes2pembubaran sistem2 beraja dinegara kita kini untuk menjadikan sebagai negara republik komunis padahal negara2 penjaja,kita semua tidak pernah akan mempercayai yang negara kita disuatu hari nanti akan dijajah oleh kerana terdapat kes2pembubaran sistem2 beraja dinegara kita kini untuk menjadikan sebagai negara republik komunis padahal negara2 penjaja,kita tidak pernah mempercayai negara kita disuatu hari nanti dijajah kerana terdapat kes2pembubaran sistem2 beraja dinegara kita kini menjadikan sebagai negara republik komunis padahal negara2 penjaja
tapi masih menikmati kebijakan yang dulu diusulkan PKI.. lha yo opo...,1,0,0,1,0,1,0,0,0,0,1,0,tapi masih menikmati kebijakan yang dulu diusulkan pki.. lha yo opo...,tapi masih menikmati kebijakan yang dulu diusulkan pki.. lha yo opo...,tapi menikmati kebijakan dulu diusulkan pki.. lha yo opo...
Kalo seumpama orang cina di usir paksa dari indonesia gimana,1,0,0,1,0,1,0,0,0,0,1,0,kalo seumpama orang cina di usir paksa dari indonesia gimana,kalau seumpama orang cina di usir paksa dari indonesia gimana,kalau seumpama orang cina usir paksa indonesia gimana
USER bunda ngentot yuk',0,1,0,0,0,0,0,0,0,0,0,0,bunda ngentot yuk,bunda ngentot yuk,bunda ngentot yuk
RT USER: china babi... china maling...\n#UsirChina https:\/\/t.co\/9y4HIWHJp2,1,1,0,1,0,1,0,0,0,0,0,1,china babi... china maling... usirchina https t.co 9y4hiwhjp2,china babi... china maling... usirchina https t.co 9y4hiwhjp2,china babi... china maling... usirchina https t.co 9y4hiwhjp2
"Bung Karno anti asing dan beliau dari Jawa, coba deh adain konsensus lebih banyak mana Jawa yang anti asing atau pro asing karena kebo*ohannya. \n\nKalau kami keliru kami tutup akun'",0,0,0,0,0,0,0,0,0,0,0,0,"bung karno anti asing dan beliau dari jawa, coba deh adain konsensus lebih banyak mana jawa yang anti asing atau pro asing karena kebo ohannya. kalau kami keliru kami tutup akun","bung karno anti asing dan beliau dari jawa, coba deh adain konsensus lebih banyak mana jawa yang anti asing atau pro asing karena kebo ohannya. kalau kami keliru kami tutup akun","bung karno anti asing beliau jawa, coba deh adain konsensus lebih banyak mana jawa anti asing pro asing kebo ohannya. kalau kami keliru kami tutup akun"
PROYEK KORUPSI REZIM SBY URL,1,0,1,0,0,0,0,0,1,1,0,0,proyek korupsi rezim sby,proyek korupsi rezim sby,proyek korupsi rezim sby
"USER Wajar saja, lihat saja tingkah bbrp petinggi negeri ini yg suka mencampur bhs indonesia dgn bhs asing setiap kali bicara'",0,0,0,0,0,0,0,0,0,0,0,0,"wajar saja, lihat saja tingkah bbrp petinggi negeri ini yg suka mencampur bhs indonesia dgn bhs asing setiap kali bicara","wajar saja, lihat saja tingkah bbrp petinggi negeri ini yang suka mencampur bhs indonesia dengan bhs asing setiap kali bicara","wajar saja, lihat tingkah bbrp petinggi negeri suka mencampur bhs indonesia bhs asing kali bicara"
AB: pribadi yg senang berkompetisi dalam hal yang baik dan positif,0,0,0,0,0,0,0,0,0,0,0,0,ab pribadi yg senang berkompetisi dalam hal yang baik dan positif,ab pribadi yang senang berkompetisi dalam hal yang baik dan positif,ab pribadi senang berkompetisi hal baik positif
USER USER Terus menurut lo kitab suci agAma apa yg di bilang om USER ; ; #Mendadakkalap,1,0,1,0,0,0,0,0,1,1,0,0,terus menurut lo kitab suci agama apa yg di bilang om mendadakkalap,terus menurut kamu kitab suci agama apa yang di bilang om mendadakkalap,terus menurut kamu kitab suci agama apa bilang om mendadakkalap
USER Suka nutup mata. Kaga ditutup pun udah terlihat tertutup gara2 sipit /?',0,0,0,0,0,0,0,0,0,0,0,0,suka nutup mata. kaga ditutup pun udah terlihat tertutup gara2 sipit ?,suka nutup mata. kaga ditutup pun udah terlihat tertutup gara2 sipit ?,suka nutup mata. kaga ditutup udah terlihat tertutup gara2 sipit
"USER Sy sbg muslim tdk merasa pak USER menistakan kitab suci Alqur'an, krn dlm Alqur'an sndri ada bbrp suku kata yg smpai dtik ini blm diketahui mkna faktualnya olh umat islam, tp kami yakini kata tsb ada makna yg tersirat (fiksi) yg blm",0,0,0,0,0,0,0,0,0,0,0,0,"sy sbg muslim tdk merasa pak menistakan kitab suci alqur an, krn dlm alqur an sndri ada bbrp suku kata yg smpai dtik ini blm diketahui mkna faktualnya olh umat islam, tp kami yakini kata tsb ada makna yg tersirat fiksi yg blm","saya sebagai muslim tidak merasa pak menistakan kitab suci alqur an, karena dalam alqur an sndri ada bbrp suku kata yang smpai dtik ini blm diketahui mkna faktualnya olh umat islam, tapi kami yakini kata tsb ada makna yang tersirat fiksi yang blm","saya sebagai muslim tidak merasa pak menistakan kitab suci alqur an, alqur an sndri ada bbrp suku kata smpai dtik blm diketahui mkna faktualnya olh umat islam, tapi kami yakini kata tsb ada makna tersirat fiksi blm"
USER eh kasar kau kampang',1,1,1,0,0,0,0,0,1,1,0,0,eh kasar kau kampang,eh kasar kau kampang,kasar kau kampang
"BENTAR LAGI GUA RILIS ALBUM THE ONTA'S WKWKWKWKWK""",0,0,0,0,0,0,0,0,0,0,0,0,bentar lagi gua rilis album the onta s wkwkwkwkwk,bentar lagi saya rilis album the onta s wkwkwkwkwk,bentar saya rilis album the onta s wkwkwkwkwk
USER Ada cebong bang dia merasa paling benar',1,1,1,0,0,0,0,0,1,1,0,0,ada cebong bang dia merasa paling benar,ada cebong bang dia merasa paling benar,ada cebong bang dia merasa paling benar
Najis banget gw ngetwit apa barusan wey',0,1,0,0,0,0,0,0,0,0,0,0,najis banget gw ngetwit apa barusan wey,najis banget saya ngetwit apa barusan wey,najis banget saya ngetwit apa barusan wey
Kamu transgender atau gmn anjing :( URL,1,1,1,0,0,0,0,1,0,1,0,0,kamu transgender atau gmn anjing,kamu transgender atau gmn anjing,kamu transgender gmn anjing
USER awas bintitan lu ngintipin titit kucing',0,1,0,0,0,0,0,0,0,0,0,0,awas bintitan lu ngintipin titit kucing,awas bintitan lu ngintipin titit kucing,awas bintitan lu ngintipin titit kucing
"USER USER Bawel, baper, bolot, baik, bodor , gaje wkwk apa ya udah itu aja deh'",0,1,0,0,0,0,0,0,0,0,0,0,"bawel, baper, bolot, baik, bodor , gaje wkwk apa ya udah itu aja deh","bawel, baper, bolot, baik, bodor , gaje wkwk apa ya udah itu saja deh","bawel, baper, bolot, baik, bodor gaje apa udah deh"
"USER USER USER USER Gue saranin gk perlu bnyk bacot maling ayat, langsung to the point aja lu jadi orang... Yg tdk sepaham lu teriakin aja kafir sesat, liberal, pemuja dukun, bla blaaa.. pasti hatimu puas dehh ..'",1,1,1,0,1,0,0,0,0,1,0,0,"gue saranin gk perlu bnyk bacot maling ayat, langsung to the point aja lu jadi orang... yg tdk sepaham lu teriakin aja kafir sesat, liberal, pemuja dukun, bla blaaa.. pasti hatimu puas dehh ..","saya saranin tidak perlu bnyk bacot maling ayat, langsung to the point saja lu jadi orang... yang tidak sepaham lu teriakin saja kafir sesat, liberal, pemuja dukun, bla blaaa.. pasti hatimu puas dehh ..","saya saranin tidak perlu bnyk bacot maling ayat, langsung to the point lu orang... tidak sepaham lu teriakin kafir sesat, liberal, pemuja dukun, bla blaaa.. pasti hatimu puas dehh"
Jgn salah target bkn ahok... agenda utama lengserkan Jokowi ..,1,0,1,0,0,0,0,0,1,0,0,1,jgn salah target bkn ahok... agenda utama lengserkan jokowi ..,jgn salah target bkn ahok... agenda utama lengserkan jokowi ..,jgn salah target bkn ahok... agenda utama lengserkan jokowi
USER USER masa baru kena hestek aja udah kepanasan ??? Kepo banget ; ; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,masa baru kena hestek aja udah kepanasan ??? kepo banget 2019gantipresiden,masa baru kena hestek saja udah kepanasan ??? kepo banget 2019gantipresiden,masa kena hestek udah kepanasan kepo banget 2019gantipresiden
"Maju lu sini duit tapi kau goyang kaki tak buat pape , mana la duit nak maju kat kau bodo URL",0,1,0,0,0,0,0,0,0,0,0,0,"maju lu sini duit tapi kau goyang kaki tak buat pape , mana la duit nak maju kat kau bodo","maju lu sini duit tapi kau goyang kaki tak buat pape , mana la duit nak maju kat kau bodo",maju lu sini duit tapi kau goyang kaki tak buat pape mana la duit nak maju kat kau bodo
"USER HKBP berdiri itu sejak pecahnya kristen khatolik pada zaman penjajahan belanda,dl tdk ada yg namanya kristen protestan yg ada cm kristen khatolik.\nTerjadilah perpecahan dan berdirilah HKBP yg prtama kali di tarutung.\n\nNah skrg anda sy k",0,0,0,0,0,0,0,0,0,0,0,0,"hkbp berdiri itu sejak pecahnya kristen khatolik pada zaman penjajahan belanda,dl tdk ada yg namanya kristen protestan yg ada cm kristen khatolik. terjadilah perpecahan dan berdirilah hkbp yg prtama kali di tarutung. nah skrg anda sy k","hkbp berdiri itu sejak pecahnya kristen khatolik pada zaman penjajahan belanda,dl tidak ada yang namanya kristen protestan yang ada cm kristen khatolik. terjadilah perpecahan dan berdirilah hkbp yang prtama kali di tarutung. nah skrg anda saya k","hkbp berdiri sejak pecahnya kristen khatolik zaman penjajahan belanda,dl tidak ada namanya kristen protestan ada cm kristen khatolik. terjadilah perpecahan berdirilah hkbp prtama kali tarutung. nah skrg anda saya k"
"Ha .. ha .. Banyak baca biar pintar ... JEPANG, AMERIKA, CHINA... Utang sama siapa ... Anda tau enggak ..?",0,0,0,0,0,0,0,0,0,0,0,0,"ha .. ha .. banyak baca biar pintar ... jepang, amerika, china... utang sama siapa ... anda tau enggak ..?","ha .. ha .. banyak baca biar pintar ... jepang, amerika, china... utang sama siapa ... anda tau tidak ..?","ha ha banyak baca biar pintar jepang, amerika, china... utang sama siapa anda tau tidak ..?"
Prabowo Sudah Kalah Menyebut Bantuan Jokowi Hanya Pencitraan Adalah Ratapan Pilu,1,0,1,0,0,0,0,0,1,1,0,0,prabowo sudah kalah menyebut bantuan jokowi hanya pencitraan adalah ratapan pilu,prabowo sudah kalah menyebut bantuan jokowi hanya pencitraan adalah ratapan pilu,prabowo kalah menyebut bantuan jokowi pencitraan ratapan pilu
USER USER dan yang takut dengan adzan adalah IBLIS',0,0,0,0,0,0,0,0,0,0,0,0,dan yang takut dengan adzan adalah iblis,dan yang takut dengan adzan adalah iblis,takut adzan iblis
USER USER Yg goblog itu adalah bani cebong tukang tipu penjilat penguasa yg ketahuan gerakin masa yg dibayar pakai nasi bungkus. Propaganda nasi bungkus memang selalu gagal.',1,1,0,1,0,0,0,0,1,0,1,0,yg goblog itu adalah bani cebong tukang tipu penjilat penguasa yg ketahuan gerakin masa yg dibayar pakai nasi bungkus. propaganda nasi bungkus memang selalu gagal.,yang goblok itu adalah bani cebong tukang tipu penjilat penguasa yang ketahuan gerakin masa yang dibayar pakai nasi bungkus. propaganda nasi bungkus memang selalu gagal.,goblok bani cebong tukang tipu penjilat penguasa ketahuan gerakin masa dibayar pakai nasi bungkus. propaganda nasi bungkus memang selalu gagal.
USER USER USER USER Wuih... cebong sewot...\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0,wuih... cebong sewot...,wuih... cebong sewot...,wuih... cebong sewot...
2. Gerakan ini menekankan pentingnya kerja keras secara total untuk tingkatkan potensi bangsa,0,0,0,0,0,0,0,0,0,0,0,0,gerakan ini menekankan pentingnya kerja keras secara total untuk tingkatkan potensi bangsa,gerakan ini menekankan pentingnya kerja keras secara total untuk tingkatkan potensi bangsa,gerakan menekankan pentingnya kerja keras secara total tingkatkan potensi bangsa
Padahal gubernur saat ini Djarot. Mayoritas partai politik di DPRD juga pendukung Ahok Djarot. Payah ya mereka USER URL,1,0,1,0,0,0,0,0,1,1,0,0,padahal gubernur saat ini djarot. mayoritas partai politik di dprd juga pendukung ahok djarot. payah ya mereka,padahal gubernur saat ini djarot. mayoritas partai politik di dprd juga pendukung ahok djarot. payah ya mereka,padahal gubernur saat djarot. mayoritas partai politik dprd juga pendukung ahok djarot. payah mereka
"USER rezim rusak bukan memperbaiki systeamnya malah sibuk cari2 kesalahan klu itu pasti ketemu aja, KPK alatnya, besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi, orangnya'",0,0,0,0,0,0,0,0,0,0,0,0,"rezim rusak bukan memperbaiki systeamnya malah sibuk cari2 kesalahan klu itu pasti ketemu aja, kpk alatnya, besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi, orangnya","rezim rusak bukan memperbaiki systeamnya malah sibuk cari2 kesalahan klu itu pasti ketemu aja, kpk alatnya, besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi, orangnya","rezim rusak memperbaiki systeamnya malah sibuk cari2 kesalahan klu pasti ketemu aja, kpk alatnya, besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi, orangnya"
"Saat orang orang saling menuding antek aseng, aseng sesungguhnya bertepuk tangan.'",0,0,0,0,0,0,0,0,0,0,0,0,"saat orang orang saling menuding antek aseng, aseng sesungguhnya bertepuk tangan.","saat orang orang saling menuding antek aseng, aseng sesungguhnya bertepuk tangan.","saat orang orang saling menuding antek aseng, aseng sesungguhnya bertepuk tangan."
USER Nah loh katanya anti aseng',0,0,0,0,0,0,0,0,0,0,0,0,nah loh katanya anti aseng,nah loh katanya anti aseng,nah katanya anti aseng
"Selamat Pak USER Semoga Bisa Terus Berkiprah, Bahkan Tingkat Nasional.",0,0,0,0,0,0,0,0,0,0,0,0,"selamat pak semoga bisa terus berkiprah, bahkan tingkat nasional.","selamat pak semoga bisa terus berkiprah, bahkan tingkat nasional.","selamat pak semoga bisa terus berkiprah, tingkat nasional."
#AsyikM3nang saya sih ikut ulama saja,0,0,0,0,0,0,0,0,0,0,0,0,asyikm3nang saya sih ikut ulama saja,asyikm3nang saya sih ikut ulama saja,asyikm3nang saya ikut ulama
